# Stacks v2.0b;  Phylip sequential; October 10, 2018
# Seq Pos	Locus ID	Column	Population
49993	43742	244	lc:W,fl:N,pl:W,
49994	43744	196	lc:A,fl:N,pl:M,
49995	43745	217	lc:W,fl:N,pl:T,
49996	43754	82	lc:S,fl:N,pl:C,
49997	43756	234	lc:M,fl:N,pl:M,
49998	43758	158	lc:T,fl:T,pl:Y,
49999	43764	178	lc:K,fl:N,pl:T,
50000	43767	37	lc:C,fl:M,pl:C,
50001	43768	93	lc:R,fl:R,pl:A,
50002	43784	126	lc:R,fl:A,pl:A,
50003	43788	108	lc:G,fl:G,pl:K,
50004	43789	19	lc:G,fl:K,pl:G,
50005	43789	78	lc:T,fl:Y,pl:T,
50006	43791	106	lc:W,fl:N,pl:A,
50007	43791	117	lc:R,fl:N,pl:R,
50008	43791	135	lc:Y,fl:N,pl:N,
50009	43794	225	lc:C,fl:N,pl:M,
50010	43795	18	lc:Y,fl:N,pl:Y,
50011	43798	21	lc:N,fl:N,pl:S,
50012	43798	22	lc:N,fl:N,pl:W,
50013	43798	29	lc:N,fl:N,pl:K,
50014	43798	51	lc:N,fl:N,pl:Y,
50015	43798	53	lc:N,fl:N,pl:R,
50016	43798	55	lc:N,fl:N,pl:W,
50017	43798	59	lc:N,fl:N,pl:M,
50018	43798	93	lc:N,fl:N,pl:S,
50019	43798	98	lc:N,fl:N,pl:K,
50020	43798	118	lc:N,fl:N,pl:Y,
50021	43798	120	lc:N,fl:N,pl:W,
50022	43798	144	lc:N,fl:N,pl:W,
50023	43799	281	lc:R,fl:N,pl:A,
50024	43806	79	lc:Y,fl:N,pl:T,
50025	43814	354	lc:W,fl:N,pl:N,
50026	43816	78	lc:Y,fl:C,pl:C,
50027	43819	83	lc:G,fl:N,pl:R,
50028	43819	133	lc:R,fl:N,pl:N,
50029	43818	187	lc:W,fl:N,pl:T,
50030	43821	36	lc:M,fl:C,pl:C,
50031	43821	117	lc:K,fl:G,pl:K,
50032	43822	38	lc:T,fl:N,pl:K,
50033	43829	94	lc:W,fl:N,pl:A,
50034	43831	69	lc:W,fl:N,pl:W,
50035	43834	118	lc:M,fl:N,pl:N,
50036	43834	120	lc:W,fl:N,pl:A,
50037	43832	146	lc:G,fl:R,pl:G,
50038	43835	56	lc:N,fl:R,pl:N,
50039	43838	48	lc:M,fl:A,pl:A,
50040	43838	74	lc:W,fl:T,pl:T,
50041	43837	81	lc:Y,fl:N,pl:C,
50042	43838	308	lc:M,fl:N,pl:N,
50043	43839	38	lc:N,fl:N,pl:W,
50044	43840	40	lc:Y,fl:Y,pl:Y,
50045	43840	115	lc:T,fl:Y,pl:T,
50046	43839	138	lc:Y,fl:N,pl:T,
50047	43840	167	lc:K,fl:N,pl:N,
50048	43840	183	lc:K,fl:K,pl:K,
50049	43843	217	lc:R,fl:N,pl:A,
50050	43847	39	lc:T,fl:T,pl:W,
50051	43846	154	lc:K,fl:N,pl:T,
50052	43850	159	lc:K,fl:N,pl:G,
50053	43850	239	lc:T,fl:N,pl:K,
50054	43851	320	lc:R,fl:N,pl:A,
50055	43852	62	lc:K,fl:G,pl:G,
50056	43854	29	lc:W,fl:N,pl:W,
50057	43854	30	lc:W,fl:N,pl:W,
50058	43854	31	lc:W,fl:N,pl:W,
50059	43854	110	lc:R,fl:N,pl:R,
50060	43854	235	lc:R,fl:N,pl:A,
50061	43857	138	lc:W,fl:N,pl:N,
50062	43859	94	lc:M,fl:N,pl:A,
50063	43859	109	lc:R,fl:N,pl:N,
50064	43860	147	lc:R,fl:N,pl:N,
50065	43860	173	lc:Y,fl:N,pl:N,
50066	43862	239	lc:R,fl:N,pl:G,
50067	43865	224	lc:R,fl:N,pl:A,
50068	43866	314	lc:K,fl:N,pl:G,
50069	43868	43	lc:C,fl:M,pl:C,
50070	43868	88	lc:C,fl:C,pl:M,
50071	43867	173	lc:C,fl:N,pl:S,
50072	43873	101	lc:Y,fl:N,pl:C,
50073	43873	182	lc:W,fl:N,pl:A,
50074	43875	7	lc:G,fl:N,pl:R,
50075	43874	96	lc:M,fl:N,pl:N,
50076	43875	146	lc:Y,fl:N,pl:N,
50077	43877	73	lc:K,fl:N,pl:K,
50078	43876	296	lc:R,fl:N,pl:N,
50079	43880	92	lc:G,fl:N,pl:R,
50080	43881	176	lc:R,fl:N,pl:A,
50081	43881	197	lc:Y,fl:N,pl:C,
50082	43883	49	lc:R,fl:N,pl:R,
50083	43883	134	lc:R,fl:N,pl:R,
50084	43886	159	lc:A,fl:N,pl:R,
50085	43887	8	lc:N,fl:N,pl:S,
50086	43888	45	lc:Y,fl:N,pl:C,
50087	43888	62	lc:K,fl:N,pl:G,
50088	43895	64	lc:Y,fl:N,pl:Y,
50089	43896	256	lc:W,fl:T,pl:W,
50090	43900	206	lc:R,fl:N,pl:A,
50091	43903	94	lc:T,fl:N,pl:K,
50092	43908	218	lc:C,fl:C,pl:S,
50093	43917	218	lc:R,fl:N,pl:N,
50094	43921	41	lc:M,fl:N,pl:C,
50095	43923	101	lc:N,fl:R,pl:R,
50096	43923	102	lc:N,fl:Y,pl:Y,
50097	43923	153	lc:N,fl:N,pl:S,
50098	43923	183	lc:N,fl:N,pl:Y,
50099	43923	184	lc:N,fl:N,pl:R,
50100	43923	343	lc:C,fl:N,pl:Y,
50101	43929	126	lc:T,fl:T,pl:Y,
50102	43930	239	lc:S,fl:N,pl:C,
50103	43935	203	lc:N,fl:N,pl:W,
50104	43935	204	lc:N,fl:N,pl:W,
50105	43935	214	lc:N,fl:N,pl:W,
50106	43935	236	lc:N,fl:N,pl:M,
50107	43935	238	lc:N,fl:N,pl:W,
50108	43935	253	lc:N,fl:N,pl:Y,
50109	43941	178	lc:W,fl:N,pl:N,
50110	43943	68	lc:M,fl:N,pl:N,
50111	43944	139	lc:S,fl:G,pl:S,
50112	43944	174	lc:S,fl:C,pl:S,
50113	43947	46	lc:R,fl:N,pl:R,
50114	43947	47	lc:K,fl:N,pl:K,
50115	43947	48	lc:M,fl:N,pl:M,
50116	43947	155	lc:Y,fl:N,pl:Y,
50117	43947	270	lc:R,fl:N,pl:R,
50118	43953	176	lc:K,fl:N,pl:G,
50119	43953	188	lc:W,fl:N,pl:N,
50120	43955	20	lc:R,fl:G,pl:G,
50121	43954	22	lc:C,fl:Y,pl:C,
50122	43954	110	lc:C,fl:S,pl:C,
50123	43954	163	lc:T,fl:W,pl:W,
50124	43954	209	lc:G,fl:K,pl:G,
50125	43954	216	lc:R,fl:R,pl:G,
50126	43954	230	lc:Y,fl:C,pl:C,
50127	43954	242	lc:T,fl:K,pl:T,
50128	43955	259	lc:W,fl:N,pl:N,
50129	43958	57	lc:Y,fl:T,pl:T,
50130	43958	324	lc:M,fl:N,pl:N,
50131	43960	150	lc:M,fl:N,pl:C,
50132	43960	183	lc:W,fl:N,pl:T,
50133	43960	190	lc:W,fl:N,pl:T,
50134	43959	193	lc:A,fl:N,pl:R,
50135	43960	203	lc:R,fl:N,pl:R,
50136	43960	214	lc:Y,fl:N,pl:C,
50137	43963	38	lc:Y,fl:N,pl:C,
50138	43967	242	lc:G,fl:N,pl:K,
50139	43969	28	lc:N,fl:N,pl:R,
50140	43969	46	lc:N,fl:N,pl:R,
50141	43969	130	lc:N,fl:N,pl:Y,
50142	43969	227	lc:N,fl:N,pl:K,
50143	43969	234	lc:W,fl:N,pl:T,
50144	43974	81	lc:S,fl:N,pl:S,
50145	43974	228	lc:K,fl:N,pl:G,
50146	43979	18	lc:Y,fl:C,pl:T,
50147	43979	44	lc:A,fl:W,pl:A,
50148	43979	98	lc:C,fl:Y,pl:C,
50149	43979	177	lc:A,fl:M,pl:A,
50150	43984	8	lc:T,fl:W,pl:T,
50151	43984	28	lc:C,fl:Y,pl:C,
50152	43985	39	lc:C,fl:N,pl:M,
50153	43984	46	lc:A,fl:R,pl:A,
50154	43984	48	lc:T,fl:Y,pl:Y,
50155	43985	59	lc:W,fl:N,pl:T,
50156	43985	124	lc:A,fl:N,pl:R,
50157	43988	46	lc:W,fl:W,pl:W,
50158	43988	55	lc:N,fl:W,pl:W,
50159	43988	59	lc:N,fl:K,pl:K,
50160	43988	101	lc:N,fl:N,pl:Y,
50161	43993	26	lc:C,fl:N,pl:Y,
50162	43996	42	lc:Y,fl:N,pl:N,
50163	43996	140	lc:Y,fl:T,pl:T,
50164	44003	184	lc:S,fl:C,pl:C,
50165	44007	6	lc:C,fl:Y,pl:C,
50166	44006	114	lc:W,fl:N,pl:W,
50167	44006	190	lc:M,fl:N,pl:C,
50168	44010	12	lc:A,fl:R,pl:A,
50169	44010	67	lc:A,fl:W,pl:W,
50170	44010	73	lc:A,fl:R,pl:A,
50171	44010	74	lc:T,fl:Y,pl:Y,
50172	44010	84	lc:G,fl:K,pl:K,
50173	44010	85	lc:G,fl:S,pl:G,
50174	44010	89	lc:T,fl:K,pl:T,
50175	44010	94	lc:T,fl:Y,pl:T,
50176	44010	103	lc:G,fl:N,pl:K,
50177	44010	108	lc:A,fl:R,pl:A,
50178	44010	152	lc:K,fl:N,pl:K,
50179	44010	238	lc:Y,fl:C,pl:N,
50180	44017	12	lc:W,fl:A,pl:A,
50181	44017	40	lc:C,fl:C,pl:Y,
50182	44018	59	lc:K,fl:N,pl:G,
50183	44018	68	lc:R,fl:N,pl:A,
50184	44020	22	lc:R,fl:N,pl:R,
50185	44020	62	lc:Y,fl:N,pl:Y,
50186	44020	73	lc:K,fl:N,pl:K,
50187	44020	143	lc:N,fl:N,pl:Y,
50188	44020	144	lc:N,fl:N,pl:R,
50189	44020	164	lc:W,fl:N,pl:W,
50190	44020	175	lc:R,fl:N,pl:R,
50191	44020	228	lc:M,fl:N,pl:M,
50192	44020	234	lc:Y,fl:N,pl:Y,
50193	44020	275	lc:R,fl:N,pl:N,
50194	44020	277	lc:M,fl:N,pl:N,
50195	44025	159	lc:M,fl:N,pl:C,
50196	44026	248	lc:C,fl:N,pl:M,
50197	44026	249	lc:T,fl:N,pl:W,
50198	44026	250	lc:G,fl:N,pl:R,
50199	44026	287	lc:W,fl:N,pl:W,
50200	44029	274	lc:R,fl:N,pl:A,
50201	44034	295	lc:N,fl:N,pl:Y,
50202	44034	299	lc:N,fl:N,pl:W,
50203	44034	303	lc:N,fl:N,pl:Y,
50204	44036	50	lc:K,fl:N,pl:G,
50205	44037	28	lc:Y,fl:N,pl:C,
50206	44037	113	lc:M,fl:N,pl:M,
50207	44037	169	lc:G,fl:N,pl:R,
50208	44040	133	lc:Y,fl:N,pl:N,
50209	44042	167	lc:N,fl:N,pl:K,
50210	44042	168	lc:N,fl:N,pl:R,
50211	44041	259	lc:T,fl:N,pl:C,
50212	44044	152	lc:C,fl:Y,pl:C,
50213	44055	215	lc:K,fl:N,pl:G,
50214	44057	13	lc:Y,fl:N,pl:Y,
50215	44058	142	lc:T,fl:N,pl:Y,
50216	44058	144	lc:A,fl:N,pl:M,
50217	44058	148	lc:C,fl:N,pl:M,
50218	44058	153	lc:A,fl:N,pl:R,
50219	44058	173	lc:G,fl:N,pl:K,
50220	44058	177	lc:A,fl:N,pl:W,
50221	44058	185	lc:T,fl:N,pl:K,
50222	44057	248	lc:C,fl:N,pl:S,
50223	44062	38	lc:R,fl:G,pl:A,
50224	44064	49	lc:C,fl:N,pl:S,
50225	44065	56	lc:M,fl:N,pl:C,
50226	44064	159	lc:Y,fl:N,pl:Y,
50227	44073	16	lc:A,fl:N,pl:M,
50228	44074	185	lc:K,fl:N,pl:G,
50229	44074	235	lc:T,fl:N,pl:K,
50230	44078	57	lc:A,fl:R,pl:A,
50231	44078	69	lc:A,fl:R,pl:A,
50232	44078	147	lc:G,fl:K,pl:G,
50233	44078	152	lc:A,fl:R,pl:A,
50234	44078	228	lc:C,fl:M,pl:C,
50235	44079	235	lc:T,fl:N,pl:Y,
50236	44079	263	lc:A,fl:N,pl:M,
50237	44078	265	lc:G,fl:R,pl:G,
50238	44081	104	lc:R,fl:N,pl:R,
50239	44081	114	lc:K,fl:N,pl:K,
50240	44081	116	lc:R,fl:N,pl:R,
50241	44081	144	lc:R,fl:N,pl:N,
50242	44085	15	lc:M,fl:N,pl:A,
50243	44085	146	lc:Y,fl:N,pl:C,
50244	44087	183	lc:K,fl:N,pl:T,
50245	44088	83	lc:G,fl:R,pl:G,
50246	44088	148	lc:C,fl:M,pl:C,
50247	44088	215	lc:T,fl:Y,pl:T,
50248	44089	259	lc:W,fl:N,pl:T,
50249	44093	215	lc:R,fl:N,pl:G,
50250	44095	247	lc:R,fl:N,pl:G,
50251	44098	98	lc:S,fl:N,pl:C,
50252	44098	239	lc:R,fl:N,pl:G,
50253	44101	14	lc:R,fl:N,pl:R,
50254	44101	27	lc:K,fl:N,pl:K,
50255	44101	33	lc:Y,fl:N,pl:Y,
50256	44101	72	lc:W,fl:N,pl:W,
50257	44101	92	lc:R,fl:N,pl:R,
50258	44101	98	lc:R,fl:N,pl:R,
50259	44101	99	lc:W,fl:N,pl:W,
50260	44101	107	lc:S,fl:N,pl:S,
50261	44101	109	lc:R,fl:N,pl:R,
50262	44101	115	lc:M,fl:N,pl:M,
50263	44101	125	lc:W,fl:N,pl:W,
50264	44101	164	lc:N,fl:N,pl:Y,
50265	44101	172	lc:N,fl:N,pl:R,
50266	44106	208	lc:Y,fl:N,pl:N,
50267	44106	296	lc:W,fl:N,pl:N,
50268	44108	154	lc:N,fl:N,pl:Y,
50269	44109	34	lc:Y,fl:N,pl:Y,
50270	44109	77	lc:R,fl:N,pl:R,
50271	44109	95	lc:Y,fl:N,pl:Y,
50272	44109	122	lc:R,fl:N,pl:R,
50273	44109	134	lc:R,fl:N,pl:R,
50274	44109	137	lc:R,fl:N,pl:R,
50275	44109	140	lc:R,fl:N,pl:R,
50276	44109	170	lc:R,fl:N,pl:N,
50277	44109	203	lc:R,fl:N,pl:N,
50278	44112	70	lc:Y,fl:N,pl:Y,
50279	44112	248	lc:Y,fl:N,pl:Y,
50280	44112	272	lc:M,fl:N,pl:M,
50281	44112	285	lc:M,fl:N,pl:A,
50282	44115	212	lc:K,fl:N,pl:K,
50283	44116	193	lc:M,fl:N,pl:M,
50284	44128	50	lc:G,fl:N,pl:R,
50285	44131	72	lc:N,fl:N,pl:M,
50286	44131	121	lc:R,fl:N,pl:A,
50287	44131	134	lc:A,fl:N,pl:R,
50288	44133	7	lc:R,fl:N,pl:N,
50289	44134	26	lc:M,fl:N,pl:M,
50290	44134	46	lc:Y,fl:N,pl:Y,
50291	44135	51	lc:R,fl:N,pl:A,
50292	44134	57	lc:N,fl:N,pl:K,
50293	44134	66	lc:R,fl:N,pl:R,
50294	44134	74	lc:Y,fl:N,pl:Y,
50295	44134	136	lc:N,fl:N,pl:R,
50296	44134	170	lc:N,fl:N,pl:S,
50297	44140	35	lc:C,fl:C,pl:Y,
50298	44139	49	lc:W,fl:N,pl:N,
50299	44139	102	lc:S,fl:N,pl:N,
50300	44139	103	lc:S,fl:N,pl:N,
50301	44141	175	lc:W,fl:N,pl:W,
50302	44141	201	lc:G,fl:N,pl:K,
50303	44141	211	lc:N,fl:N,pl:K,
50304	44143	23	lc:R,fl:G,pl:G,
50305	44143	25	lc:R,fl:G,pl:G,
50306	44143	27	lc:W,fl:N,pl:W,
50307	44143	34	lc:T,fl:T,pl:Y,
50308	44143	80	lc:Y,fl:C,pl:C,
50309	44143	86	lc:S,fl:G,pl:G,
50310	44143	107	lc:M,fl:C,pl:C,
50311	44143	122	lc:A,fl:A,pl:R,
50312	44143	169	lc:T,fl:T,pl:Y,
50313	44143	234	lc:S,fl:N,pl:N,
50314	44150	125	lc:Y,fl:N,pl:C,
50315	44150	128	lc:Y,fl:N,pl:C,
50316	44150	140	lc:M,fl:N,pl:A,
50317	44150	237	lc:N,fl:N,pl:K,
50318	44153	126	lc:S,fl:N,pl:G,
50319	44153	127	lc:K,fl:N,pl:G,
50320	44152	424	lc:N,fl:N,pl:R,
50321	44158	293	lc:K,fl:N,pl:G,
50322	44163	89	lc:Y,fl:N,pl:T,
50323	44167	44	lc:A,fl:N,pl:R,
50324	44167	50	lc:G,fl:N,pl:R,
50325	44167	106	lc:G,fl:N,pl:K,
50326	44167	107	lc:C,fl:N,pl:Y,
50327	44167	124	lc:C,fl:N,pl:M,
50328	44167	140	lc:Y,fl:N,pl:N,
50329	44167	156	lc:Y,fl:N,pl:N,
50330	44167	157	lc:C,fl:N,pl:S,
50331	44171	39	lc:Y,fl:N,pl:Y,
50332	44171	47	lc:Y,fl:N,pl:Y,
50333	44175	137	lc:T,fl:Y,pl:T,
50334	44174	181	lc:K,fl:N,pl:T,
50335	44174	187	lc:K,fl:N,pl:T,
50336	44174	210	lc:W,fl:N,pl:N,
50337	44175	234	lc:K,fl:N,pl:G,
50338	44178	210	lc:N,fl:N,pl:Y,
50339	44178	278	lc:N,fl:N,pl:K,
50340	44178	300	lc:N,fl:N,pl:K,
50341	44179	327	lc:M,fl:N,pl:C,
50342	44179	341	lc:A,fl:N,pl:M,
50343	44185	204	lc:W,fl:N,pl:T,
50344	44189	122	lc:R,fl:N,pl:G,
50345	44189	228	lc:R,fl:N,pl:G,
50346	44189	234	lc:R,fl:N,pl:A,
50347	44192	8	lc:G,fl:G,pl:S,
50348	44193	121	lc:Y,fl:N,pl:C,
50349	44192	216	lc:W,fl:W,pl:W,
50350	44194	161	lc:R,fl:N,pl:R,
50351	44197	40	lc:Y,fl:N,pl:Y,
50352	44197	88	lc:Y,fl:N,pl:Y,
50353	44196	210	lc:K,fl:N,pl:G,
50354	44197	225	lc:N,fl:N,pl:Y,
50355	44197	233	lc:N,fl:N,pl:R,
50356	44198	190	lc:R,fl:N,pl:N,
50357	44202	16	lc:S,fl:S,pl:S,
50358	44202	19	lc:Y,fl:N,pl:Y,
50359	44202	21	lc:S,fl:N,pl:S,
50360	44202	62	lc:M,fl:N,pl:M,
50361	44202	63	lc:R,fl:N,pl:R,
50362	44202	64	lc:K,fl:N,pl:K,
50363	44202	127	lc:Y,fl:N,pl:Y,
50364	44202	178	lc:R,fl:N,pl:R,
50365	44202	184	lc:N,fl:N,pl:R,
50366	44202	197	lc:M,fl:N,pl:M,
50367	44202	218	lc:Y,fl:N,pl:Y,
50368	44202	229	lc:K,fl:N,pl:K,
50369	44202	235	lc:Y,fl:N,pl:Y,
50370	44204	194	lc:N,fl:N,pl:Y,
50371	44203	204	lc:S,fl:N,pl:C,
50372	44203	212	lc:K,fl:N,pl:T,
50373	44205	209	lc:C,fl:N,pl:Y,
50374	44208	22	lc:G,fl:N,pl:K,
50375	44208	53	lc:G,fl:N,pl:K,
50376	44211	262	lc:Y,fl:N,pl:C,
50377	44208	369	lc:N,fl:N,pl:R,
50378	44214	40	lc:M,fl:N,pl:M,
50379	44214	65	lc:W,fl:N,pl:W,
50380	44214	68	lc:K,fl:N,pl:K,
50381	44214	78	lc:R,fl:N,pl:R,
50382	44214	150	lc:S,fl:N,pl:S,
50383	44214	153	lc:R,fl:N,pl:N,
50384	44214	165	lc:M,fl:N,pl:M,
50385	44214	169	lc:K,fl:N,pl:K,
50386	44214	170	lc:K,fl:N,pl:K,
50387	44214	186	lc:Y,fl:N,pl:N,
50388	44214	198	lc:Y,fl:N,pl:N,
50389	44214	204	lc:K,fl:N,pl:K,
50390	44214	205	lc:R,fl:N,pl:R,
50391	44214	222	lc:W,fl:N,pl:N,
50392	44214	234	lc:S,fl:N,pl:N,
50393	44214	242	lc:R,fl:N,pl:N,
50394	44215	129	lc:M,fl:N,pl:A,
50395	44217	166	lc:Y,fl:N,pl:Y,
50396	44217	161	lc:K,fl:N,pl:G,
50397	44217	152	lc:M,fl:N,pl:C,
50398	44220	123	lc:R,fl:N,pl:R,
50399	44222	47	lc:A,fl:R,pl:A,
50400	44222	75	lc:T,fl:Y,pl:T,
50401	44222	112	lc:A,fl:M,pl:A,
50402	44225	275	lc:S,fl:N,pl:S,
50403	44229	94	lc:M,fl:C,pl:C,
50404	44231	26	lc:A,fl:N,pl:R,
50405	44231	250	lc:M,fl:N,pl:N,
50406	44232	151	lc:W,fl:N,pl:N,
50407	44237	106	lc:R,fl:N,pl:A,
50408	44239	194	lc:G,fl:N,pl:K,
50409	44243	299	lc:N,fl:N,pl:R,
50410	44245	124	lc:C,fl:M,pl:C,
50411	44246	162	lc:Y,fl:C,pl:Y,
50412	44249	160	lc:G,fl:N,pl:R,
50413	44250	198	lc:Y,fl:N,pl:Y,
50414	44258	54	lc:G,fl:N,pl:R,
50415	44258	94	lc:G,fl:N,pl:S,
50416	44258	123	lc:A,fl:N,pl:R,
50417	44258	142	lc:G,fl:N,pl:K,
50418	44258	147	lc:T,fl:N,pl:Y,
50419	44258	189	lc:C,fl:N,pl:S,
50420	44258	202	lc:T,fl:N,pl:Y,
50421	44266	169	lc:M,fl:N,pl:M,
50422	44268	142	lc:R,fl:R,pl:N,
50423	44268	143	lc:W,fl:N,pl:N,
50424	44268	326	lc:G,fl:N,pl:K,
50425	44270	7	lc:R,fl:N,pl:A,
50426	44270	45	lc:W,fl:N,pl:W,
50427	44270	181	lc:M,fl:N,pl:N,
50428	44270	199	lc:R,fl:N,pl:N,
50429	44270	205	lc:R,fl:N,pl:N,
50430	44270	213	lc:R,fl:N,pl:N,
50431	44270	252	lc:M,fl:N,pl:A,
50432	44270	268	lc:S,fl:N,pl:S,
50433	44275	14	lc:Y,fl:N,pl:C,
50434	44275	15	lc:R,fl:N,pl:G,
50435	44275	21	lc:R,fl:N,pl:A,
50436	44276	22	lc:S,fl:N,pl:S,
50437	44275	60	lc:W,fl:N,pl:T,
50438	44276	117	lc:R,fl:N,pl:R,
50439	44275	142	lc:G,fl:G,pl:R,
50440	44276	155	lc:Y,fl:N,pl:N,
50441	44276	159	lc:R,fl:N,pl:N,
50442	44276	176	lc:S,fl:N,pl:N,
50443	44275	216	lc:M,fl:N,pl:C,
50444	44275	219	lc:R,fl:N,pl:G,
50445	44279	43	lc:Y,fl:Y,pl:Y,
50446	44279	55	lc:R,fl:N,pl:R,
50447	44279	68	lc:Y,fl:N,pl:Y,
50448	44279	72	lc:S,fl:N,pl:S,
50449	44279	79	lc:M,fl:N,pl:M,
50450	44280	87	lc:R,fl:R,pl:A,
50451	44280	107	lc:M,fl:M,pl:A,
50452	44279	171	lc:M,fl:N,pl:M,
50453	44279	178	lc:R,fl:N,pl:R,
50454	44279	182	lc:K,fl:N,pl:K,
50455	44279	264	lc:S,fl:N,pl:S,
50456	44280	289	lc:Y,fl:T,pl:N,
50457	44281	85	lc:K,fl:N,pl:G,
50458	44284	46	lc:C,fl:N,pl:S,
50459	44285	92	lc:M,fl:N,pl:M,
50460	44285	165	lc:A,fl:N,pl:W,
50461	44285	303	lc:S,fl:N,pl:G,
50462	44290	42	lc:T,fl:K,pl:T,
50463	44290	43	lc:G,fl:R,pl:G,
50464	44290	59	lc:T,fl:Y,pl:T,
50465	44290	194	lc:T,fl:T,pl:K,
50466	44290	222	lc:A,fl:R,pl:A,
50467	44290	230	lc:S,fl:N,pl:N,
50468	44290	252	lc:S,fl:N,pl:N,
50469	44297	113	lc:Y,fl:C,pl:C,
50470	44297	122	lc:M,fl:A,pl:A,
50471	44298	265	lc:N,fl:N,pl:R,
50472	44298	273	lc:N,fl:N,pl:Y,
50473	44298	275	lc:N,fl:N,pl:Y,
50474	44298	294	lc:N,fl:N,pl:M,
50475	44298	321	lc:N,fl:N,pl:R,
50476	44300	221	lc:T,fl:N,pl:W,
50477	44302	9	lc:K,fl:G,pl:G,
50478	44301	187	lc:G,fl:N,pl:R,
50479	44301	294	lc:R,fl:N,pl:A,
50480	44304	237	lc:W,fl:N,pl:T,
50481	44308	225	lc:W,fl:N,pl:N,
50482	44310	266	lc:M,fl:N,pl:N,
50483	44312	9	lc:R,fl:N,pl:R,
50484	44312	150	lc:Y,fl:N,pl:Y,
50485	44312	194	lc:N,fl:N,pl:W,
50486	44314	169	lc:A,fl:N,pl:R,
50487	44315	103	lc:W,fl:N,pl:N,
50488	44316	294	lc:R,fl:N,pl:G,
50489	44321	23	lc:C,fl:Y,pl:C,
50490	44321	40	lc:C,fl:Y,pl:C,
50491	44320	84	lc:G,fl:G,pl:K,
50492	44326	14	lc:R,fl:N,pl:R,
50493	44326	16	lc:K,fl:N,pl:K,
50494	44326	24	lc:R,fl:N,pl:R,
50495	44326	36	lc:K,fl:N,pl:K,
50496	44326	46	lc:M,fl:N,pl:M,
50497	44326	81	lc:R,fl:N,pl:R,
50498	44326	111	lc:M,fl:N,pl:M,
50499	44326	116	lc:R,fl:N,pl:R,
50500	44326	151	lc:K,fl:N,pl:N,
50501	44326	154	lc:M,fl:N,pl:N,
50502	44326	164	lc:Y,fl:N,pl:N,
50503	44326	166	lc:Y,fl:N,pl:N,
50504	44326	169	lc:W,fl:N,pl:N,
50505	44326	171	lc:R,fl:N,pl:N,
50506	44326	181	lc:Y,fl:N,pl:N,
50507	44326	188	lc:Y,fl:N,pl:N,
50508	44329	305	lc:K,fl:N,pl:N,
50509	44333	11	lc:R,fl:N,pl:G,
50510	44333	12	lc:M,fl:N,pl:C,
50511	44339	177	lc:G,fl:N,pl:R,
50512	44337	190	lc:W,fl:N,pl:W,
50513	44342	208	lc:C,fl:N,pl:S,
50514	44344	88	lc:R,fl:R,pl:R,
50515	44343	280	lc:M,fl:N,pl:C,
50516	44351	250	lc:S,fl:N,pl:G,
50517	44351	264	lc:R,fl:N,pl:A,
50518	44351	278	lc:R,fl:N,pl:A,
50519	44351	290	lc:M,fl:N,pl:N,
50520	44354	142	lc:N,fl:N,pl:Y,
50521	44354	158	lc:S,fl:N,pl:S,
50522	44354	166	lc:S,fl:N,pl:S,
50523	44354	167	lc:N,fl:N,pl:R,
50524	44363	248	lc:T,fl:N,pl:K,
50525	44364	29	lc:A,fl:W,pl:A,
50526	44364	127	lc:G,fl:K,pl:G,
50527	44364	164	lc:C,fl:M,pl:C,
50528	44371	121	lc:K,fl:G,pl:G,
50529	44373	30	lc:S,fl:N,pl:S,
50530	44373	60	lc:M,fl:N,pl:N,
50531	44375	244	lc:K,fl:N,pl:N,
50532	44377	218	lc:G,fl:R,pl:G,
50533	44384	63	lc:G,fl:S,pl:G,
50534	44384	89	lc:T,fl:Y,pl:T,
50535	44385	160	lc:C,fl:Y,pl:C,
50536	44385	183	lc:T,fl:W,pl:T,
50537	44388	197	lc:Y,fl:N,pl:T,
50538	44385	200	lc:R,fl:N,pl:G,
50539	44389	192	lc:R,fl:N,pl:G,
50540	44389	181	lc:W,fl:N,pl:A,
50541	44389	173	lc:K,fl:N,pl:G,
50542	44389	101	lc:R,fl:N,pl:G,
50543	44396	9	lc:R,fl:N,pl:N,
50544	44397	29	lc:K,fl:G,pl:G,
50545	44396	87	lc:Y,fl:N,pl:N,
50546	44396	105	lc:W,fl:N,pl:N,
50547	44396	187	lc:Y,fl:N,pl:N,
50548	44396	217	lc:M,fl:N,pl:N,
50549	44399	46	lc:Y,fl:N,pl:N,
50550	44399	57	lc:R,fl:N,pl:R,
50551	44399	64	lc:R,fl:N,pl:R,
50552	44399	65	lc:W,fl:N,pl:N,
50553	44399	66	lc:R,fl:N,pl:R,
50554	44399	102	lc:C,fl:C,pl:M,
50555	44399	147	lc:N,fl:N,pl:R,
50556	44399	150	lc:M,fl:N,pl:M,
50557	44399	151	lc:N,fl:N,pl:M,
50558	44399	188	lc:Y,fl:N,pl:Y,
50559	44398	229	lc:N,fl:N,pl:Y,
50560	44401	31	lc:R,fl:N,pl:A,
50561	44400	180	lc:R,fl:N,pl:N,
50562	44404	260	lc:G,fl:N,pl:R,
50563	44404	354	lc:W,fl:N,pl:N,
50564	44404	355	lc:W,fl:N,pl:N,
50565	44405	98	lc:R,fl:N,pl:N,
50566	44410	36	lc:W,fl:N,pl:A,
